ID,Book_Title,Original_Book_Title,Author_Name,Edition_Language,Rating_score,Rating_votes,Review_number,Book_Description,Year_published,Genres,url,
B2DAB2FA,Second Shift: Order,B00A6ZT2FS,Hugh Howey,English,4.27,11252,462,"The incredible second part of Shift, the follow up to bestseller Wool.Donald wasn't supposed to remember. In fact, he was punished for doing just that. But the information he should have forgotten may end up saving his future.Mission Jones is a young man who wants to change the world around him. The rules, the secrets, the lies. Putting his own life on the line, he fights to build a resistance and save those who have hope. But is he trying to save the wrong people?Donald knows the truth, but is he willing to use it to protect something that he regrets building in the first place?",2012,"{'Science Fiction': 208, 'Fiction': 97, 'Science Fiction (Dystopia) ': 90, 'Apocalyptic (Post Apocalyptic) ': 61, 'Science Fiction Fantasy': 15, 'Fantasy': 13, 'Science Fiction (Apocalyptic) ': 12, 'Speculative Fiction': 8, 'Novels': 5, 'Literature': 5}",https://www.goodreads.com/book/show/16148938-second-shift,
FEFABEF1,Apocalypse Cow,Apocalypse Cow,Michael   Logan,English,3.65,2080,428,"When scientists with warped imaginations accidentally unleash an experimental bioweapon that transforms Britain's animals into sneezing, bloodthirsty zombies with a penchant for pre-dinner sex with their victims, three misfits become the unlikely hope for salvation.Abattoir worker Terry Borders' love life is crippled by the stench of death that clings to his skin from his days spent slaughtering cows; teenage vegan Geldof 'Scabby' Peters alternates between scratching furiously at his rash and baiting his overbearing New Age mother; and inept journalist Lesley McBrien struggles forlornly in the shadow of her famous war correspondent father and the star journalist at the Glasgow Tribune.When Britain begins a rapid descent into chaos and ministers cynically attempt to blame al-Qaeda, Lesley stumbles upon proof that the government is behind the outbreak. During her bumbling quest to unveil the truth, she crosses paths with Terry and Geldof, and together they set out to escape a quarantined Britain with the evidence and vital data that could unlock a cure for the virus.Standing in the way are rampaging hordes of animals, a ruthless security agent and an army ready to shoot anybody with a case of the sniffles on the off-chance the virus has mutated.Three losers. Overwhelming odds. A single outcome: the world is screwed.",2012,"{'Horror': 110, 'Horror (Zombies) ': 71, 'Humor': 69, 'Fiction': 49, 'Science Fiction': 25, 'Fantasy': 23, 'Humor (Comedy) ': 13, 'Science Fiction (Apocalyptic) ': 12, 'Apocalyptic (Post Apocalyptic) ': 11, 'Science Fiction (Dystopia) ': 8}",https://www.goodreads.com/book/show/12925656-apocalypse-cow,
B7987022,Messenger,Messenger,Lois Lowry,English,3.91,116356,8114,"Messenger is the masterful third novel in the Giver Quartet, which began with the dystopian bestseller The Giver, now a major motion picture. Matty has lived in Village and flourished under the guidance of Seer, a blind man known for his special sight. Village once welcomed newcomers, but something sinister has seeped into Village and the people have voted to close it to outsiders. Matty has been invaluable as a messenger. Now he must risk everything to make one last journey through the treacherous forest with his only weapon, a power he unexpectedly discovers within himself.",2004,"{'Young Adult': 2054, 'Science Fiction (Dystopia) ': 1301, 'Fiction': 1238, 'Fantasy': 1047, 'Science Fiction': 664, 'Childrens (Middle Grade) ': 276, 'Classics': 215, 'Childrens': 212, 'Audiobook': 148, 'Adventure': 129}",https://www.goodreads.com/book/show/12930.Messenger,
94D9BDF5,Stung,Stung,Bethany Wiggins,English,4.01,10374,1422,"There is no cure for being stung.Fiona doesn’t remember going to sleep. But when she awakens, her world no longer exists. Her house is abandoned and broken. Her neighborhood is barren and dead. And there is a tattoo on her right hand. A tattoo Fiona doesn’t remember getting…but somehow she must conceal at any cost. Because humanity has been divided.Those bearing the tattoo have turned into mindless, violent beasts that roam the streets and sewers, preying upon the unbranded, while a select few live protected inside a fortresslike wall, their lives devoted to rebuilding society and killing all who bear the mark.And Fiona has awoken branded, on the wrong side of the wall, and…normal.From the author of Shifting comes this remarkable reimagining of Sleeping Beauty, where the sting of a bee, rather than the prick of a needle, can destroy the world.",2013,"{'Young Adult': 228, 'Science Fiction (Dystopia) ': 214, 'Science Fiction': 143, 'Romance': 75, 'Fantasy': 46, 'Horror (Zombies) ': 46, 'Apocalyptic (Post Apocalyptic) ': 40, 'Horror': 38, 'Fiction': 31, 'Adventure (Survival) ': 23}",https://www.goodreads.com/book/show/13517444-stung,
0F2180CE,Midnight City,Midnight City,J. Barton Mitchell,English,3.91,1724,275,"Earth has been conquered by an alien race known as the Assembly. The human adult population is gone, having succumbed to the Tone---a powerful, telepathic super-signal broadcast across the planet that reduces them to a state of complete subservience. But the Tone has one critical flaw. It only affects the population once they reach their early twenties, which means that there is one group left to resist: Children.Holt Hawkins is a bounty hunter, and his current target is Mira Toombs, an infamous treasure seeker with a price on her head. It’s not long before Holt bags his prey, but their instant connection isn’t something he bargained for. Neither is the Assembly ship that crash-lands near them shortly after. Venturing inside, Holt finds a young girl who remembers nothing except her name: Zoey.As the three make their way to the cavernous metropolis of Midnight City, they encounter young freedom fighters, mutants, otherworldly artifacts, pirates, feuding alien armies, and the amazing powers that Zoey is beginning to exhibit. Powers that suggest she, as impossible as it seems, may just be the key to stopping the Assembly once and for all.",2012,"{'Young Adult': 103, 'Science Fiction': 94, 'Science Fiction (Dystopia) ': 76, 'Science Fiction (Aliens) ': 71, 'Fantasy': 45, 'Apocalyptic (Post Apocalyptic) ': 42, 'Fantasy (Paranormal) ': 22, 'Adventure': 21, 'Fiction': 13, 'Science Fiction (Apocalyptic) ': 12}",https://www.goodreads.com/book/show/13494718-midnight-city,
E0F57019,Alive In A Dead World,Alive In A Dead World,Mark Tufo,English,4.34,4672,175,"Eliza turned to Tomas""This is the end...he is no longer alive in a dead world.""",2012,"{'Horror (Zombies) ': 118, 'Horror': 59, 'Apocalyptic (Post Apocalyptic) ': 20, 'Fiction': 17, 'Audiobook': 13, 'Paranormal (Vampires) ': 13, 'Science Fiction (Apocalyptic) ': 12, 'Science Fiction': 9, 'Fantasy (Paranormal) ': 8, 'Fantasy': 7}",https://www.goodreads.com/book/show/13506310-alive-in-a-dead-world,
80DB8A87,Icons,Icons,Margaret Stohl,English,3.41,7856,1003,"Your heart beats only with their permission.Everything changed on The Day. The day the windows shattered. The day the power stopped. The day Dol's family dropped dead. The day Earth lost a war it didn't know it was fighting.Since then, Dol has lived a simple life in the countryside -- safe from the shadow of the Icon and its terrifying power. Hiding from the one truth she can't avoid.She's different. She survived. Why?When Dol and her best friend, Ro, are captured and taken to the Embassy, off the coast of the sprawling metropolis once known as the City of Angels, they find only more questions. While Ro and fellow hostage Tima rage against their captors, Dol finds herself drawn to Lucas, the Ambassador's privileged son. But the four teens are more alike than they might think, and the timing of their meeting isn't a coincidence. It's a conspiracy.Within the Icon's reach, Dol, Ro, Tima, and Lucas discover that their uncontrollable emotions -- which they've always thought to be their greatest weaknesses -- may actually be their greatest strengths.Bestselling author Margaret Stohl delivers the first book in a heart-pounding series set in a haunting new world where four teens must piece together the mysteries of their pasts -- in order to save the future.",2013,"{'Young Adult': 293, 'Science Fiction (Dystopia) ': 201, 'Science Fiction': 160, 'Science Fiction (Aliens) ': 75, 'Fantasy': 72, 'Apocalyptic (Post Apocalyptic) ': 45, 'Romance': 39, 'Fiction': 38, 'Fantasy (Paranormal) ': 33, 'Audiobook': 21}",https://www.goodreads.com/book/show/11861715-icons,
413B8BD2,Skylark,Skylark,Meagan Spooner,English,3.71,4862,652,"Sixteen-year-old Lark Ainsley has never seen the sky.Her world ends at the edge of the vast domed barrier of energy enclosing all that’s left of humanity. For two hundred years the city has sustained this barrier by harvesting its children's innate magical energy when they reach adolescence. When it’s Lark’s turn to be harvested, she finds herself trapped in a nightmarish web of experiments and learns she is something out of legend itself: a Renewable, able to regenerate her own power after it’s been stripped.Forced to flee the only home she knows to avoid life as a human battery, Lark must fight her way through the terrible wilderness beyond the edge of the world. With the city’s clockwork creations close on her heels and a strange wild boy stalking her in the countryside, she must move quickly if she is to have any hope of survival. She’s heard the stories that somewhere to the west are others like her, hidden in secret—but can she stay alive long enough to find them?",2012,"{'Fantasy': 275, 'Young Adult': 255, 'Science Fiction (Dystopia) ': 217, 'Science Fiction': 117, 'Fantasy (Magic) ': 102, 'Science Fiction (Steampunk) ': 72, 'Fantasy (Paranormal) ': 44, 'Romance': 40, 'Apocalyptic (Post Apocalyptic) ': 34, 'Fiction': 33}",https://www.goodreads.com/book/show/10352973-skylark,
B6C3498B,A Distant Eden,B007ODDGUC,Lloyd Tackitt,English,3.7,856,77,"December 2012, a massive solar storm knocks out the power grid. Three hundred million Americans are suddenly faced with a survival situation. They have no water, electricity or fuel. Food rapidly disappears from the store shelves, not to be replaced. Only three percent will survive. Those three percent will have much in common. What does it take to be one of them?",2012,"{'Science Fiction': 13, 'Apocalyptic (Post Apocalyptic) ': 13, 'Science Fiction (Apocalyptic) ': 12, 'Adventure (Survival) ': 7, 'Science Fiction (Dystopia) ': 7, 'Fiction': 6, 'Thriller': 3, 'Thriller (Mystery Thriller) ': 2, 'Business (Amazon) ': 2}",https://www.goodreads.com/book/show/13569540-a-distant-eden,
85021251,The Last Princess,The Last Princess,Galaxy Craze,English,3.56,6084,669,"A series of natural disasters has decimated the earth. Cut off from the rest of the world, England is a dark place. The sun rarely shines, food is scarce, and groups of criminals roam the woods, searching for prey. The people are growing restless. When a ruthless revolutionary sets out to overthrow the crown, he makes the royal family his first target. Blood is shed in Buckingham Palace, and only sixteen-year old Princess Eliza manages to escape. Determined to kill the man who destroyed her family, Eliza joins the enemy forces in disguise. She has nothing left to live for but revenge, until she meets someone who helps her remember how to hope-and love-once more. Now she must risk everything to ensure that she does not become... The Last Princess.",2012,"{'Young Adult': 190, 'Science Fiction (Dystopia) ': 180, 'Fantasy': 90, 'Romance': 54, 'Science Fiction': 50, 'Apocalyptic (Post Apocalyptic) ': 43, 'Adventure': 24, 'Fiction': 23, 'Young Adult (Teen) ': 14, 'Science Fiction (Apocalyptic) ': 12}",https://www.goodreads.com/book/show/12814540-the-last-princess,
